5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.27 W
5.27 W
5.27 W
5.27 W
5.27 W
5.27 W
5.27 W
5.27 W
5.27 W
5.29 W
5.29 W
5.29 W
5.29 W
5.29 W
5.29 W
5.29 W
5.29 W
5.29 W
5.29 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.26 W
5.26 W
5.26 W
5.26 W
5.26 W
5.26 W
5.26 W
5.26 W
5.26 W
5.26 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.21 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.16 W
5.22 W
5.22 W
5.22 W
5.22 W
5.22 W
5.22 W
5.22 W
5.22 W
5.22 W
5.22 W
5.24 W
5.24 W
5.24 W
5.24 W
5.24 W
5.24 W
5.24 W
5.24 W
5.24 W
5.24 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
5.30 W
9.47 W
9.47 W
9.47 W
9.47 W
9.47 W
9.47 W
9.47 W
9.47 W
9.47 W
9.47 W
12.54 W
12.54 W
12.54 W
12.54 W
12.54 W
12.54 W
12.54 W
12.54 W
12.54 W
16.31 W
16.31 W
16.31 W
16.31 W
16.31 W
16.31 W
16.31 W
16.31 W
16.31 W
16.31 W
19.58 W
19.58 W
19.58 W
19.58 W
19.58 W
19.58 W
19.58 W
19.58 W
19.58 W
19.58 W
24.84 W
24.84 W
24.84 W
24.84 W
24.84 W
24.84 W
24.84 W
24.84 W
24.84 W
24.84 W
30.15 W
30.15 W
30.15 W
30.15 W
30.15 W
30.15 W
30.15 W
30.15 W
30.15 W
30.15 W
35.50 W
35.50 W
35.50 W
35.50 W
35.50 W
35.50 W
35.50 W
35.50 W
35.50 W
35.50 W
40.79 W
40.79 W
40.79 W
40.79 W
40.79 W
40.79 W
40.79 W
40.79 W
40.79 W
40.79 W
46.13 W
46.13 W
46.13 W
46.13 W
46.13 W
46.13 W
46.13 W
46.13 W
46.13 W
46.13 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
51.39 W
55.27 W
55.27 W
55.27 W
55.27 W
55.27 W
55.27 W
55.27 W
55.27 W
55.27 W
55.27 W
58.02 W
58.02 W
58.02 W
58.02 W
58.02 W
58.02 W
58.02 W
58.02 W
58.02 W
58.02 W
60.27 W
60.27 W
60.27 W
60.27 W
60.27 W
60.27 W
60.27 W
60.27 W
60.27 W
60.27 W
61.86 W
61.86 W
61.86 W
61.86 W
61.86 W
61.86 W
61.86 W
61.86 W
61.86 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.05 W
64.11 W
64.11 W
64.11 W
64.11 W
64.11 W
64.11 W
64.11 W
64.11 W
64.11 W
64.11 W
64.11 W
64.11 W
64.11 W
64.11 W
64.11 W
61.86 W
61.86 W
61.86 W
61.86 W
61.86 W
61.86 W
61.86 W
61.86 W
61.86 W
61.86 W
60.56 W
60.56 W
60.56 W
60.56 W
60.56 W
60.56 W
60.56 W
60.56 W
60.56 W
60.56 W
59.31 W
59.31 W
59.31 W
59.31 W
59.31 W
59.31 W
59.31 W
59.31 W
59.31 W
59.31 W
58.05 W
58.05 W
58.05 W
58.05 W
58.05 W
58.05 W
58.05 W
58.05 W
58.05 W
58.05 W
56.72 W
56.72 W
56.72 W
56.72 W
56.72 W
56.72 W
56.72 W
56.72 W
56.72 W
56.72 W
55.34 W
55.34 W
55.34 W
55.34 W
55.34 W
55.34 W
55.34 W
55.34 W
55.34 W
55.34 W
54.00 W
54.00 W
54.00 W
54.00 W
54.00 W
54.00 W
54.00 W
54.00 W
54.00 W
54.00 W
52.70 W
52.70 W
52.70 W
52.70 W
52.70 W
52.70 W
52.70 W
52.70 W
52.70 W
52.70 W
51.37 W
51.37 W
51.37 W
51.37 W
51.37 W
51.37 W
51.37 W
51.37 W
51.37 W
50.02 W
50.02 W
50.02 W
50.02 W
50.02 W
50.02 W
50.02 W
50.02 W
50.02 W
50.02 W
49.79 W
49.79 W
49.79 W
49.79 W
49.79 W
49.79 W
49.79 W
49.79 W
49.79 W
49.79 W
49.67 W
49.67 W
49.67 W
49.67 W
49.67 W
49.67 W
49.67 W
49.67 W
49.67 W
49.67 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.44 W
49.44 W
49.44 W
49.44 W
49.44 W
49.44 W
49.44 W
49.44 W
49.44 W
49.44 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.43 W
49.52 W
49.52 W
49.52 W
49.52 W
49.52 W
49.52 W
49.52 W
49.52 W
49.52 W
49.52 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.54 W
49.56 W
49.56 W
49.56 W
49.56 W
49.56 W
49.56 W
49.56 W
49.56 W
49.56 W
49.56 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.58 W
49.66 W
49.66 W
49.66 W
49.66 W
49.66 W
49.66 W
49.66 W
49.66 W
49.66 W
49.66 W
49.69 W
49.69 W
49.69 W
49.69 W
49.69 W
49.69 W
49.69 W
49.69 W
49.69 W
49.69 W
49.73 W
49.73 W
49.73 W
49.73 W
49.73 W
49.73 W
49.73 W
49.73 W
49.73 W
49.73 W
49.70 W
49.70 W
49.70 W
49.70 W
49.70 W
49.70 W
49.70 W
49.70 W
49.70 W
49.70 W
49.65 W
49.65 W
49.65 W
49.65 W
49.65 W
49.65 W
49.65 W
49.65 W
49.65 W
49.65 W
49.65 W
52.56 W
52.56 W
52.56 W
52.56 W
52.56 W
52.56 W
52.56 W
52.56 W
52.56 W
52.56 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
59.63 W
62.78 W
62.78 W
62.78 W
62.78 W
62.78 W
62.78 W
62.78 W
62.78 W
62.78 W
62.78 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
63.96 W
65.24 W
65.24 W
65.24 W
65.24 W
65.24 W
65.24 W
65.24 W
65.24 W
65.24 W
65.24 W
66.45 W
66.45 W
66.45 W
66.45 W
66.45 W
66.45 W
66.45 W
66.45 W
66.45 W
66.45 W
67.81 W
67.81 W
67.81 W
67.81 W
67.81 W
67.81 W
67.81 W
67.81 W
67.81 W
67.81 W
69.17 W
69.17 W
69.17 W
69.17 W
69.17 W
69.17 W
69.17 W
69.17 W
69.17 W
69.17 W
70.55 W
70.55 W
70.55 W
70.55 W
70.55 W
70.55 W
70.55 W
70.55 W
70.55 W
70.55 W
71.97 W
71.97 W
71.97 W
71.97 W
71.97 W
71.97 W
71.97 W
71.97 W
71.97 W
71.97 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
70.46 W
64.72 W
64.72 W
64.72 W
64.72 W
64.72 W
64.72 W
64.72 W
64.72 W
64.72 W
64.72 W
64.18 W
64.18 W
64.18 W
64.18 W
64.18 W
64.18 W
64.18 W
64.18 W
64.18 W
64.18 W
64.39 W
64.39 W
64.39 W
64.39 W
64.39 W
64.39 W
64.39 W
64.39 W
64.39 W
64.50 W
64.50 W
64.50 W
64.50 W
64.50 W
64.50 W
64.50 W
64.50 W
64.50 W
64.50 W
64.46 W
64.46 W
64.46 W
64.46 W
64.46 W
64.46 W
64.46 W
64.46 W
64.46 W
64.46 W
64.44 W
64.44 W
64.44 W
64.44 W
64.44 W
64.44 W
64.44 W
64.44 W
64.44 W
64.44 W
64.34 W
64.34 W
64.34 W
64.34 W
64.34 W
64.34 W
64.34 W
64.34 W
64.34 W
64.34 W
64.23 W
64.23 W
64.23 W
64.23 W
64.23 W
64.23 W
64.23 W
64.23 W
64.23 W
64.23 W
64.16 W
64.16 W
64.16 W
64.16 W
64.16 W
64.16 W
64.16 W
64.16 W
64.16 W
64.16 W
62.98 W
62.98 W
62.98 W
62.98 W
62.98 W
62.98 W
62.98 W
62.98 W
62.98 W
62.98 W
61.70 W
61.70 W
61.70 W
61.70 W
61.70 W
61.70 W
61.70 W
61.70 W
61.70 W
61.70 W
60.35 W
60.35 W
60.35 W
60.35 W
60.35 W
60.35 W
60.35 W
60.35 W
60.35 W
60.35 W
58.98 W
58.98 W
58.98 W
58.98 W
58.98 W
58.98 W
58.98 W
58.98 W
58.98 W
57.68 W
57.68 W
57.68 W
57.68 W
57.68 W
57.68 W
57.68 W
57.68 W
57.68 W
57.68 W
56.43 W
56.43 W
56.43 W
56.43 W
56.43 W
56.43 W
56.43 W
56.43 W
56.43 W
56.43 W
55.24 W
55.24 W
55.24 W
55.24 W
55.24 W
55.24 W
55.24 W
55.24 W
55.24 W
55.24 W
54.08 W
54.08 W
54.08 W
54.08 W
54.08 W
54.08 W
54.08 W
54.08 W
54.08 W
54.08 W
52.85 W
52.85 W
52.85 W
52.85 W
52.85 W
52.85 W
52.85 W
52.85 W
52.85 W
52.85 W
51.67 W
51.67 W
51.67 W
51.67 W
51.67 W
51.67 W
51.67 W
51.67 W
51.67 W
51.67 W
50.45 W
50.45 W
50.45 W
50.45 W
50.45 W
50.45 W
50.45 W
50.45 W
50.45 W
50.45 W
50.35 W
50.35 W
50.35 W
50.35 W
50.35 W
50.35 W
50.35 W
50.35 W
50.35 W
50.35 W
50.32 W
50.32 W
50.32 W
50.32 W
50.32 W
50.32 W
50.32 W
50.32 W
50.32 W
50.32 W
50.36 W
50.36 W
50.36 W
50.36 W
50.36 W
50.36 W
50.36 W
50.36 W
50.36 W
50.36 W
50.31 W
50.31 W
50.31 W
50.31 W
50.31 W
50.31 W
50.31 W
50.31 W
50.31 W
50.31 W
50.36 W
50.36 W
50.36 W
50.36 W
50.36 W
50.36 W
50.36 W
50.36 W
50.36 W
50.39 W
50.39 W
50.39 W
50.39 W
50.39 W
50.39 W
50.39 W
50.39 W
50.39 W
50.39 W
50.46 W
50.46 W
50.46 W
50.46 W
50.46 W
50.46 W
50.46 W
50.46 W
50.46 W
50.46 W
50.50 W
50.50 W
50.50 W
50.50 W
50.50 W
50.50 W
50.50 W
50.50 W
50.50 W
50.50 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.55 W
50.57 W
50.57 W
50.57 W
50.57 W
50.57 W
50.57 W
50.57 W
50.57 W
50.57 W
50.57 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
50.54 W
55.35 W
55.35 W
55.35 W
55.35 W
55.35 W
55.35 W
55.35 W
55.35 W
55.35 W
55.43 W
55.43 W
55.43 W
55.43 W
55.43 W
55.43 W
55.43 W
55.43 W
55.43 W
55.43 W
55.46 W
55.46 W
55.46 W
55.46 W
55.46 W
55.46 W
55.46 W
55.46 W
55.46 W
55.46 W
55.47 W
55.47 W
55.47 W
55.47 W
55.47 W
55.47 W
55.47 W
55.47 W
55.47 W
55.47 W
55.42 W
55.42 W
55.42 W
55.42 W
55.42 W
55.42 W
55.42 W
55.42 W
55.42 W
55.42 W
55.54 W
55.54 W
55.54 W
55.54 W
55.54 W
55.54 W
55.54 W
55.54 W
55.54 W
55.54 W
55.60 W
55.60 W
55.60 W
55.60 W
55.60 W
55.60 W
55.60 W
55.60 W
55.60 W
55.60 W
55.73 W
55.73 W
55.73 W
55.73 W
55.73 W
55.73 W
55.73 W
55.73 W
55.73 W
55.73 W
55.84 W
55.84 W
55.84 W
55.84 W
55.84 W
55.84 W
55.84 W
55.84 W
55.84 W
55.84 W
55.84 W
55.84 W
55.84 W
55.91 W
55.91 W
55.91 W
55.91 W
55.91 W
55.91 W
55.91 W
55.91 W
55.91 W
55.91 W
55.91 W
55.91 W
55.91 W
51.58 W
51.58 W
51.58 W
51.58 W
51.58 W
51.58 W
51.58 W
51.58 W
51.58 W
51.58 W
51.42 W
51.42 W
51.42 W
51.42 W
51.42 W
51.42 W
51.42 W
51.42 W
51.42 W
51.42 W
51.44 W
51.44 W
51.44 W
51.44 W
51.44 W
51.44 W
51.44 W
51.44 W
51.44 W
51.44 W
51.36 W
51.36 W
51.36 W
51.36 W
51.36 W
51.36 W
51.36 W
51.36 W
51.36 W
51.35 W
51.35 W
51.35 W
51.35 W
51.35 W
51.35 W
51.35 W
51.35 W
51.35 W
51.35 W
51.33 W
51.33 W
51.33 W
51.33 W
51.33 W
51.33 W
51.33 W
51.33 W
51.33 W
51.33 W
51.21 W
51.21 W
51.21 W
51.21 W
51.21 W
51.21 W
51.21 W
51.21 W
51.21 W
51.21 W
51.12 W
51.12 W
51.12 W
51.12 W
51.12 W
51.12 W
51.12 W
51.12 W
51.12 W
51.12 W
50.95 W
50.95 W
50.95 W
50.95 W
