8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.13 W
8.22 W
8.22 W
8.22 W
8.22 W
8.22 W
8.22 W
8.22 W
8.22 W
8.22 W
8.22 W
8.40 W
8.40 W
8.40 W
8.40 W
8.40 W
8.40 W
8.40 W
8.40 W
8.40 W
8.40 W
8.83 W
8.83 W
8.83 W
8.83 W
8.83 W
8.83 W
8.83 W
8.83 W
8.83 W
8.83 W
8.97 W
8.97 W
8.97 W
8.97 W
8.97 W
8.97 W
8.97 W
8.97 W
8.97 W
8.97 W
8.79 W
8.79 W
8.79 W
8.79 W
8.79 W
8.79 W
8.79 W
8.79 W
8.79 W
8.79 W
8.80 W
8.80 W
8.80 W
8.80 W
8.80 W
8.80 W
8.80 W
8.80 W
8.80 W
8.80 W
8.87 W
8.87 W
8.87 W
8.87 W
8.87 W
8.87 W
8.87 W
8.87 W
8.87 W
8.87 W
9.09 W
9.09 W
9.09 W
9.09 W
9.09 W
9.09 W
9.09 W
9.09 W
9.09 W
9.09 W
9.32 W
9.32 W
9.32 W
9.32 W
9.32 W
9.32 W
9.32 W
9.32 W
9.32 W
9.32 W
9.59 W
9.59 W
9.59 W
9.59 W
9.59 W
9.59 W
9.59 W
9.59 W
9.59 W
9.59 W
9.59 W
9.59 W
9.59 W
9.59 W
9.59 W
9.82 W
9.82 W
9.82 W
9.82 W
9.82 W
9.82 W
9.82 W
9.82 W
9.82 W
9.82 W
10.12 W
10.12 W
10.12 W
10.12 W
10.12 W
10.12 W
10.12 W
10.12 W
10.12 W
10.12 W
10.12 W
10.65 W
10.65 W
10.65 W
10.65 W
10.65 W
10.65 W
10.65 W
10.65 W
10.65 W
10.65 W
10.65 W
10.82 W
10.82 W
10.82 W
10.82 W
10.82 W
10.82 W
10.82 W
10.82 W
10.82 W
11.85 W
11.85 W
11.85 W
11.85 W
11.85 W
11.85 W
11.85 W
11.85 W
11.85 W
11.85 W
13.97 W
13.97 W
13.97 W
13.97 W
13.97 W
13.97 W
13.97 W
13.97 W
13.97 W
13.97 W
16.09 W
16.09 W
16.09 W
16.09 W
