9.19 W
9.19 W
9.19 W
9.19 W
9.19 W
9.19 W
9.19 W
9.19 W
9.19 W
9.19 W
9.19 W
9.19 W
9.54 W
9.54 W
9.54 W
9.54 W
9.54 W
9.54 W
9.54 W
9.54 W
9.54 W
9.54 W
9.46 W
9.46 W
9.46 W
9.46 W
9.46 W
9.46 W
9.46 W
9.46 W
9.46 W
9.18 W
9.18 W
9.18 W
9.18 W
9.18 W
9.18 W
9.18 W
9.18 W
9.18 W
9.18 W
9.15 W
9.15 W
9.15 W
9.15 W
9.15 W
9.15 W
9.15 W
9.15 W
9.15 W
9.15 W
9.15 W
9.00 W
9.00 W
9.00 W
9.00 W
9.00 W
9.00 W
9.00 W
9.00 W
9.00 W
9.00 W
8.85 W
8.85 W
8.85 W
8.85 W
8.85 W
8.85 W
8.85 W
8.85 W
8.85 W
8.67 W
8.67 W
8.67 W
8.67 W
8.67 W
8.67 W
8.67 W
8.67 W
8.67 W
8.67 W
8.67 W
8.67 W
8.67 W
8.48 W
8.48 W
8.48 W
8.48 W
8.48 W
8.48 W
8.48 W
8.48 W
8.48 W
8.48 W
8.48 W
8.48 W
8.48 W
8.48 W
8.25 W
8.25 W
8.25 W
8.25 W
8.25 W
8.25 W
8.25 W
8.25 W
8.25 W
8.62 W
8.62 W
8.62 W
8.62 W
8.62 W
8.62 W
8.62 W
8.62 W
8.62 W
8.62 W
8.62 W
8.74 W
8.74 W
8.74 W
8.74 W
8.74 W
8.74 W
8.74 W
8.74 W
8.74 W
8.63 W
8.63 W
8.63 W
8.63 W
8.63 W
8.63 W
8.63 W
8.63 W
8.63 W
8.63 W
8.63 W
8.68 W
8.68 W
8.68 W
8.68 W
8.68 W
8.68 W
8.68 W
8.68 W
8.68 W
8.68 W
8.71 W
8.71 W
8.71 W
8.71 W
8.71 W
8.71 W
8.71 W
8.71 W
8.71 W
8.71 W
8.71 W
9.14 W
9.14 W
9.14 W
9.14 W
9.14 W
9.14 W
9.14 W
9.14 W
9.14 W
11.55 W
11.55 W
11.55 W
11.55 W
11.55 W
11.55 W
11.55 W
11.55 W
11.55 W
11.55 W
13.89 W
13.89 W
13.89 W
13.89 W
13.89 W
13.89 W
13.89 W
13.89 W
13.89 W
13.89 W
13.89 W
13.89 W
13.89 W
13.89 W
13.89 W
16.33 W
16.33 W
16.33 W
16.33 W
16.33 W
16.33 W
16.33 W
16.33 W
16.33 W
16.33 W
18.78 W
18.78 W
18.78 W
18.78 W
18.78 W
18.78 W
18.78 W
18.78 W
18.78 W
18.78 W
21.08 W
21.08 W
21.08 W
21.08 W
21.08 W
21.08 W
21.08 W
21.08 W
21.08 W
21.08 W
22.83 W
22.83 W
22.83 W
22.83 W
22.83 W
22.83 W
22.83 W
22.83 W
22.83 W
22.83 W
24.47 W
24.47 W
24.47 W
24.47 W
24.47 W
24.47 W
24.47 W
24.47 W
24.47 W
24.47 W
26.33 W
26.33 W
26.33 W
26.33 W
26.33 W
26.33 W
26.33 W
26.33 W
26.33 W
26.33 W
28.23 W
28.23 W
28.23 W
28.23 W
28.23 W
28.23 W
28.23 W
28.23 W
28.23 W
28.23 W
30.12 W
30.12 W
30.12 W
30.12 W
30.12 W
30.12 W
30.12 W
30.12 W
30.12 W
30.12 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.78 W
31.40 W
31.40 W
31.40 W
31.40 W
31.40 W
31.40 W
31.40 W
31.40 W
31.40 W
31.40 W
31.31 W
31.31 W
31.31 W
31.31 W
31.31 W
31.31 W
31.31 W
31.31 W
31.31 W
31.31 W
31.14 W
31.14 W
31.14 W
31.14 W
31.14 W
31.14 W
31.14 W
31.14 W
31.14 W
31.14 W
31.05 W
31.05 W
31.05 W
31.05 W
31.05 W
31.05 W
31.05 W
31.05 W
31.05 W
31.05 W
31.10 W
31.10 W
31.10 W
31.10 W
31.10 W
31.10 W
31.10 W
31.10 W
31.10 W
31.10 W
31.16 W
31.16 W
31.16 W
31.16 W
31.16 W
31.16 W
31.16 W
31.16 W
31.16 W
31.16 W
31.23 W
31.23 W
31.23 W
31.23 W
31.23 W
31.23 W
31.23 W
31.23 W
31.23 W
31.23 W
31.29 W
31.29 W
31.29 W
31.29 W
31.29 W
31.29 W
31.29 W
31.29 W
31.29 W
31.29 W
31.49 W
31.49 W
31.49 W
31.49 W
31.49 W
31.49 W
31.49 W
31.49 W
31.49 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
31.73 W
33.75 W
33.75 W
33.75 W
33.75 W
33.75 W
33.75 W
33.75 W
33.75 W
33.75 W
33.75 W
34.64 W
34.64 W
34.64 W
34.64 W
34.64 W
34.64 W
34.64 W
34.64 W
34.64 W
34.64 W
35.64 W
35.64 W
35.64 W
35.64 W
35.64 W
35.64 W
35.64 W
35.64 W
35.64 W
35.64 W
36.66 W
36.66 W
36.66 W
36.66 W
36.66 W
36.66 W
36.66 W
36.66 W
36.66 W
36.66 W
37.62 W
37.62 W
37.62 W
37.62 W
37.62 W
37.62 W
37.62 W
37.62 W
37.62 W
37.62 W
38.55 W
38.55 W
38.55 W
38.55 W
38.55 W
38.55 W
38.55 W
38.55 W
38.55 W
38.55 W
39.58 W
39.58 W
39.58 W
39.58 W
39.58 W
39.58 W
39.58 W
